id,label,geonames/0/label,geonames/0/uri,geonames/0/superclass_uri,wordnet/labelsense,wordnet/labelsense_n,wordnet/synsets/0/uri,wordnet/synsets/0/tagcount,wordnet/synsets/0/superclass_uri,dbpedia/0/label,dbpedia/0/uri,dbpedia/0/superclass_uri,wordnet/synsets/1/uri,wordnet/synsets/1/tagcount,wordnet/synsets/1/superclass_uri,wordnet/synsets/2/uri,wordnet/synsets/2/tagcount,wordnet/synsets/2/superclass_uri,geonames/1/label,geonames/1/uri,geonames/1/superclass_uri,geonames/2/label,geonames/2/uri,geonames/2/superclass_uri,wordnet/synsets/3/uri,wordnet/synsets/3/tagcount,wordnet/synsets/3/superclass_uri,wordnet/synsets/4/uri,wordnet/synsets/4/tagcount,wordnet/synsets/4/superclass_uri,dbpedia/1/label,dbpedia/1/uri,dbpedia/1/superclass_uri
pv397,crown,,,,http://wordnet-rdf.princeton.edu/wn31/crown-n,11,http://wordnet-rdf.princeton.edu/wn31/108635538-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv398,crown colony,,,,http://wordnet-rdf.princeton.edu/wn31/Crown+Colony-n,1,http://wordnet-rdf.princeton.edu/wn31/108517107-n,0,http://wordnet-rdf.princeton.edu/wn31/108516868-n,,,,,,,,,,,,,,,,,,,,,,,,
pv399,crypt,,,,http://wordnet-rdf.princeton.edu/wn31/crypt-n,1,http://wordnet-rdf.princeton.edu/wn31/103147082-n,0,http://wordnet-rdf.princeton.edu/wn31/102925268-n,,,,,,,,,,,,,,,,,,,,,,,,
pv400,cuckoo's nest,,,,http://wordnet-rdf.princeton.edu/wn31/cuckoo%27s+nest-n,1,http://wordnet-rdf.princeton.edu/wn31/102823933-n,0,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv401,cuesta,cuesta(s),http://www.geonames.org/ontology#T.CUET,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv402,cultivated area,cultivated area,http://www.geonames.org/ontology#V.CULT,http://www.geonames.org/ontology#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv403,current,current,http://www.geonames.org/ontology#H.CRNT,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv404,curtilage,,,,http://wordnet-rdf.princeton.edu/wn31/curtilage-n,1,http://wordnet-rdf.princeton.edu/wn31/104618236-n,0,http://wordnet-rdf.princeton.edu/wn31/108587527-n,,,,,,,,,,,,,,,,,,,,,,,,
pv405,customhouse,,,,http://wordnet-rdf.princeton.edu/wn31/customhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/103156969-n,0,http://wordnet-rdf.princeton.edu/wn31/103454508-n,,,,,,,,,,,,,,,,,,,,,,,,
pv406,customs house,customs house,http://www.geonames.org/ontology#S.CSTM,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv407,customs post,customs post,http://www.geonames.org/ontology#S.PSTC,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv408,customshouse,,,,http://wordnet-rdf.princeton.edu/wn31/customshouse-n,1,http://wordnet-rdf.princeton.edu/wn31/103156969-n,0,http://wordnet-rdf.princeton.edu/wn31/103454508-n,,,,,,,,,,,,,,,,,,,,,,,,
pv409,cutoff,cutoff,http://www.geonames.org/ontology#H.CUTF,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv410,cwm,,,,http://wordnet-rdf.princeton.edu/wn31/cwm-n,1,http://wordnet-rdf.princeton.edu/wn31/109268421-n,0,http://wordnet-rdf.princeton.edu/wn31/109238344-n,,,,,,,,,,,,,,,,,,,,,,,,
pv411,cybercafe,,,,http://wordnet-rdf.princeton.edu/wn31/cybercafe-n,1,http://wordnet-rdf.princeton.edu/wn31/103159844-n,0,http://wordnet-rdf.princeton.edu/wn31/102939042-n,,,,,,,,,,,,,,,,,,,,,,,,
pv412,dacha,,,,http://wordnet-rdf.princeton.edu/wn31/dacha-n,1,http://wordnet-rdf.princeton.edu/wn31/103162852-n,0,http://wordnet-rdf.princeton.edu/wn31/103123620-n,,,,,,,,,,,,,,,,,,,,,,,,
pv413,dairy,dairy,http://www.geonames.org/ontology#S.DARY,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv414,dale,,,,http://wordnet-rdf.princeton.edu/wn31/dale-n,1,http://wordnet-rdf.princeton.edu/wn31/109285596-n,0,http://wordnet-rdf.princeton.edu/wn31/109491734-n,,,,,,,,,,,,,,,,,,,,,,,,
pv415,dam,dam,http://www.geonames.org/ontology#S.DAM,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv416,dar al-harb,,,,http://wordnet-rdf.princeton.edu/wn31/Dar+al-harb-n,1,http://wordnet-rdf.princeton.edu/wn31/109201493-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv417,dar al-islam,,,,http://wordnet-rdf.princeton.edu/wn31/Dar+al-Islam-n,1,http://wordnet-rdf.princeton.edu/wn31/109201378-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv418,davy jones,,,,http://wordnet-rdf.princeton.edu/wn31/Davy+Jones-n,1,http://wordnet-rdf.princeton.edu/wn31/109399438-n,0,http://wordnet-rdf.princeton.edu/wn31/109240545-n,,,,,,,,,,,,,,,,,,,,,,,,
pv419,davy jones's locker,,,,http://wordnet-rdf.princeton.edu/wn31/Davy+Jones%27s+locker-n,1,http://wordnet-rdf.princeton.edu/wn31/109399438-n,0,http://wordnet-rdf.princeton.edu/wn31/109240545-n,,,,,,,,,,,,,,,,,,,,,,,,
pv420,day camp,,,,http://wordnet-rdf.princeton.edu/wn31/day+camp-n,1,http://wordnet-rdf.princeton.edu/wn31/103170009-n,1,http://wordnet-rdf.princeton.edu/wn31/102949049-n,,,,,,,,,,,,,,,,,,,,,,,,
pv421,day school,,,,http://wordnet-rdf.princeton.edu/wn31/day+school-n,3,http://wordnet-rdf.princeton.edu/wn31/103170282-n,0,http://wordnet-rdf.princeton.edu/wn31/104153115-n,,,,,,,,,,,,,,,,,,,,,,,,
pv422,dead drop,,,,http://wordnet-rdf.princeton.edu/wn31/dead+drop-n,1,http://wordnet-rdf.princeton.edu/wn31/108601521-n,0,http://wordnet-rdf.princeton.edu/wn31/108601320-n,,,,,,,,,,,,,,,,,,,,,,,,
pv423,dead room,,,,http://wordnet-rdf.princeton.edu/wn31/dead+room-n,1,http://wordnet-rdf.princeton.edu/wn31/103791032-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv424,deanery,,,,http://wordnet-rdf.princeton.edu/wn31/deanery-n,2,http://wordnet-rdf.princeton.edu/wn31/103171180-n,0,http://wordnet-rdf.princeton.edu/wn31/104086356-n,deanery,http://dbpedia.org/ontology/Deanery,http://dbpedia.org/ontology/ClericalAdministrativeRegion,,,,,,,,,,,,,,,,,,,,,
pv425,declension,,,,http://wordnet-rdf.princeton.edu/wn31/declension-n,4,http://wordnet-rdf.princeton.edu/wn31/109288526-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv426,declination,,,,http://wordnet-rdf.princeton.edu/wn31/declination-n,4,http://wordnet-rdf.princeton.edu/wn31/109288526-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv427,decline,,,,http://wordnet-rdf.princeton.edu/wn31/decline-n,4,http://wordnet-rdf.princeton.edu/wn31/109288526-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv428,declivity,,,,http://wordnet-rdf.princeton.edu/wn31/declivity-n,1,http://wordnet-rdf.princeton.edu/wn31/109288526-n,1,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv429,deep,deep,http://www.geonames.org/ontology#U.DEPU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/deep-n,3,http://wordnet-rdf.princeton.edu/wn31/109484445-n,0,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,http://wordnet-rdf.princeton.edu/wn31/109286717-n,0,http://wordnet-rdf.princeton.edu/wn31/109399110-n,,,,,,,,,,,,,,,,,,
pv430,dell,,,,http://wordnet-rdf.princeton.edu/wn31/dell-n,1,http://wordnet-rdf.princeton.edu/wn31/109287505-n,0,http://wordnet-rdf.princeton.edu/wn31/109327937-n,,,,,,,,,,,,,,,,,,,,,,,,
pv431,delta,delta,http://www.geonames.org/ontology#T.DLTA,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/delta-n,3,http://wordnet-rdf.princeton.edu/wn31/109287709-n,1,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv432,den,,,,http://wordnet-rdf.princeton.edu/wn31/den-n,4,http://wordnet-rdf.princeton.edu/wn31/108608955-n,0,http://wordnet-rdf.princeton.edu/wn31/108598331-n,,,,http://wordnet-rdf.princeton.edu/wn31/108601745-n,0,http://wordnet-rdf.princeton.edu/wn31/108601976-n,,,,,,,,,,,,,,,,,,
pv433,department,,,,,,,,,department,http://dbpedia.org/ontology/Department,http://dbpedia.org/ontology/PopulatedPlace,,,,,,,,,,,,,,,,,,,,,
pv434,dependency,,,,http://wordnet-rdf.princeton.edu/wn31/dependency-n,3,http://wordnet-rdf.princeton.edu/wn31/108516868-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv435,dependent political entity,dependent political entity,http://www.geonames.org/ontology#A.PCLD,http://www.geonames.org/ontology#A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv436,depression,depression(s),http://www.geonames.org/ontology#T.DPR,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/depression-n,9,http://wordnet-rdf.princeton.edu/wn31/109388914-n,3,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv437,descent,,,,http://wordnet-rdf.princeton.edu/wn31/descent-n,6,http://wordnet-rdf.princeton.edu/wn31/109288526-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv438,desert,desert,http://www.geonames.org/ontology#T.DSRT,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/desert-n,2,http://wordnet-rdf.princeton.edu/wn31/108522594-n,4,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv439,destroyed populated place,destroyed populated place,http://www.geonames.org/ontology#P.PPLW,http://www.geonames.org/ontology#P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv440,detached house,,,,http://wordnet-rdf.princeton.edu/wn31/detached+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103185531-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv441,detention basin,,,,http://wordnet-rdf.princeton.edu/wn31/detention+basin-n,1,http://wordnet-rdf.princeton.edu/wn31/108536482-n,0,http://wordnet-rdf.princeton.edu/wn31/108536123-n,,,,,,,,,,,,,,,,,,,,,,,,
pv442,diamond,,,,http://wordnet-rdf.princeton.edu/wn31/diamond-n,6,http://wordnet-rdf.princeton.edu/wn31/102802752-n,0,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,http://wordnet-rdf.princeton.edu/wn31/102783939-n,0,http://wordnet-rdf.princeton.edu/wn31/108588287-n,,,,,,,,,,,,,,,,,,
pv443,diapir,,,,http://wordnet-rdf.princeton.edu/wn31/diapir-n,1,http://wordnet-rdf.princeton.edu/wn31/109289510-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv444,diatomite mine,diatomite mine(s),http://www.geonames.org/ontology#S.MNDT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv445,dig,,,,http://wordnet-rdf.princeton.edu/wn31/dig-n,5,http://wordnet-rdf.princeton.edu/wn31/108567651-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv446,dike,dike,http://www.geonames.org/ontology#S.DIKE,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv447,diner,,,,http://wordnet-rdf.princeton.edu/wn31/diner-n,3,http://wordnet-rdf.princeton.edu/wn31/103204331-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv448,dingle,,,,http://wordnet-rdf.princeton.edu/wn31/dingle-n,1,http://wordnet-rdf.princeton.edu/wn31/109287505-n,0,http://wordnet-rdf.princeton.edu/wn31/109327937-n,,,,,,,,,,,,,,,,,,,,,,,,
pv449,dinner theater,,,,http://wordnet-rdf.princeton.edu/wn31/dinner+theater-n,1,http://wordnet-rdf.princeton.edu/wn31/103207165-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv450,dinner theatre,,,,http://wordnet-rdf.princeton.edu/wn31/dinner+theatre-n,1,http://wordnet-rdf.princeton.edu/wn31/103207165-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv451,diocese,,,,,,,,,diocese,http://dbpedia.org/ontology/Diocese,http://dbpedia.org/ontology/ClericalAdministrativeRegion,,,,,,,,,,,,,,,,,,,,,
pv452,diplomatic building,,,,http://wordnet-rdf.princeton.edu/wn31/diplomatic+building-n,1,http://wordnet-rdf.princeton.edu/wn31/103208490-n,0,http://wordnet-rdf.princeton.edu/wn31/103454508-n,,,,,,,,,,,,,,,,,,,,,,,,
pv453,diplomatic facility,diplomatic facility,http://www.geonames.org/ontology#S.DIP,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv454,dispensary,dispensary,http://www.geonames.org/ontology#S.HSPD,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/dispensary-n,1,http://wordnet-rdf.princeton.edu/wn31/103215273-n,1,http://wordnet-rdf.princeton.edu/wn31/103047259-n,,,,,,,,,,,,,,,,,,,,,,,,
pv455,distributary,,,,http://wordnet-rdf.princeton.edu/wn31/distributary-n,1,http://wordnet-rdf.princeton.edu/wn31/109290508-n,0,http://wordnet-rdf.princeton.edu/wn31/109251231-n,,,,,,,,,,,,,,,,,,,,,,,,
pv456,distributary(-ies),distributary(-ies),http://www.geonames.org/ontology#H.STMD,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv457,district,,,,,,,,,district,http://dbpedia.org/ontology/District,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,,,,,,,,,,,,,,,,,,,,,
pv458,district water board,,,,,,,,,district water board,http://dbpedia.org/ontology/DistrictWaterBoard,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,,,,,,,,,,,,,,,,,,,,,
pv459,ditch,ditch,http://www.geonames.org/ontology#H.DTCH,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/ditch-n,2,http://wordnet-rdf.princeton.edu/wn31/109290664-n,0,http://wordnet-rdf.princeton.edu/wn31/109499461-n,,,,,,,,,,,,,,,,,,,,,,,,
pv460,ditch mouth,ditch mouth(s),http://www.geonames.org/ontology#H.DTCHM,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv461,divide,divide,http://www.geonames.org/ontology#T.DVD,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv462,divot,,,,http://wordnet-rdf.princeton.edu/wn31/divot-n,2,http://wordnet-rdf.princeton.edu/wn31/109290913-n,0,http://wordnet-rdf.princeton.edu/wn31/109416001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv463,dock,dock(s),http://www.geonames.org/ontology#H.DCK,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv464,docking basin,docking basin,http://www.geonames.org/ontology#H.DCKB,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv465,dockyard,dockyard,http://www.geonames.org/ontology#S.DCKY,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv466,dog house,,,,http://wordnet-rdf.princeton.edu/wn31/dog+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103615737-n,0,http://wordnet-rdf.princeton.edu/wn31/103864800-n,,,,,,,,,,,,,,,,,,,,,,,,
pv467,doghouse,,,,http://wordnet-rdf.princeton.edu/wn31/doghouse-n,2,http://wordnet-rdf.princeton.edu/wn31/103615737-n,1,http://wordnet-rdf.princeton.edu/wn31/103864800-n,,,,,,,,,,,,,,,,,,,,,,,,
pv468,doll's house,,,,http://wordnet-rdf.princeton.edu/wn31/doll%27s+house-n,2,http://wordnet-rdf.princeton.edu/wn31/103224186-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv469,dollhouse,,,,http://wordnet-rdf.princeton.edu/wn31/dollhouse-n,2,http://wordnet-rdf.princeton.edu/wn31/103224186-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv470,dooryard,,,,http://wordnet-rdf.princeton.edu/wn31/dooryard-n,1,http://wordnet-rdf.princeton.edu/wn31/103229090-n,2,http://wordnet-rdf.princeton.edu/wn31/104618236-n,,,,,,,,,,,,,,,,,,,,,,,,
pv471,dorm,,,,http://wordnet-rdf.princeton.edu/wn31/dorm-n,1,http://wordnet-rdf.princeton.edu/wn31/103229596-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv472,dormitory,,,,http://wordnet-rdf.princeton.edu/wn31/dormitory-n,2,http://wordnet-rdf.princeton.edu/wn31/103229596-n,2,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv473,dosshouse,,,,http://wordnet-rdf.princeton.edu/wn31/dosshouse-n,1,http://wordnet-rdf.princeton.edu/wn31/103372167-n,0,http://wordnet-rdf.princeton.edu/wn31/103691146-n,,,,,,,,,,,,,,,,,,,,,,,,
pv474,down,,,,http://wordnet-rdf.princeton.edu/wn31/down-n,4,http://wordnet-rdf.princeton.edu/wn31/109292247-n,0,http://wordnet-rdf.princeton.edu/wn31/109325522-n,,,,,,,,,,,,,,,,,,,,,,,,
pv475,downhill,,,,http://wordnet-rdf.princeton.edu/wn31/downhill-n,2,http://wordnet-rdf.princeton.edu/wn31/109292378-n,0,http://wordnet-rdf.princeton.edu/wn31/109288526-n,,,,,,,,,,,,,,,,,,,,,,,,
pv476,downslope,,,,http://wordnet-rdf.princeton.edu/wn31/downslope-n,1,http://wordnet-rdf.princeton.edu/wn31/109288526-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv477,drainage area,,,,http://wordnet-rdf.princeton.edu/wn31/drainage+area-n,1,http://wordnet-rdf.princeton.edu/wn31/108536123-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv478,drainage basin,drainage basin,http://www.geonames.org/ontology#L.BSND,http://www.geonames.org/ontology#L,http://wordnet-rdf.princeton.edu/wn31/drainage+basin-n,1,http://wordnet-rdf.princeton.edu/wn31/108536123-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv479,drainage canal,drainage canal,http://www.geonames.org/ontology#H.CNLD,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv480,drainage ditch,drainage ditch,http://www.geonames.org/ontology#H.DTCHD,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv481,draw,,,,http://wordnet-rdf.princeton.edu/wn31/draw-n,9,http://wordnet-rdf.princeton.edu/wn31/109292788-n,5,http://wordnet-rdf.princeton.edu/wn31/109323212-n,,,,,,,,,,,,,,,,,,,,,,,,
pv482,drink,,,,http://wordnet-rdf.princeton.edu/wn31/drink-n,5,http://wordnet-rdf.princeton.edu/wn31/109293414-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv483,driving school,Driving School,http://www.geonames.org/ontology#S.SCHD,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv484,drop,,,,http://wordnet-rdf.princeton.edu/wn31/drop-n,9,http://wordnet-rdf.princeton.edu/wn31/109269370-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,http://wordnet-rdf.princeton.edu/wn31/108601320-n,0,http://wordnet-rdf.princeton.edu/wn31/108601976-n,,,,,,,,,,,,,,,,,,
pv485,drop-off,,,,http://wordnet-rdf.princeton.edu/wn31/drop-off-n,3,http://wordnet-rdf.princeton.edu/wn31/109269370-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv486,dry dock,dry dock,http://www.geonames.org/ontology#S.DCKD,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv487,dry land,,,,http://wordnet-rdf.princeton.edu/wn31/dry+land-n,1,http://wordnet-rdf.princeton.edu/wn31/109357302-n,0,http://wordnet-rdf.princeton.edu/wn31/100002684-n,,,,,,,,,,,,,,,,,,,,,,,,
pv488,dry stream bed,dry stream bed,http://www.geonames.org/ontology#T.SBED,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv489,dry wash,,,,http://wordnet-rdf.princeton.edu/wn31/dry+wash-n,1,http://wordnet-rdf.princeton.edu/wn31/109498025-n,0,http://wordnet-rdf.princeton.edu/wn31/109471839-n,,,,,,,,,,,,,,,,,,,,,,,,
pv490,dude ranch,,,,http://wordnet-rdf.princeton.edu/wn31/dude+ranch-n,1,http://wordnet-rdf.princeton.edu/wn31/108577832-n,0,http://wordnet-rdf.princeton.edu/wn31/108658106-n,,,,,,,,,,,,,,,,,,,,,,,,
pv491,dump,,,,http://wordnet-rdf.princeton.edu/wn31/dump-n,4,http://wordnet-rdf.princeton.edu/wn31/108577564-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv492,dumpsite,,,,http://wordnet-rdf.princeton.edu/wn31/dumpsite-n,1,http://wordnet-rdf.princeton.edu/wn31/108577564-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv493,dune,dune(s),http://www.geonames.org/ontology#T.DUNE,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/dune-n,1,http://wordnet-rdf.princeton.edu/wn31/109293641-n,1,http://wordnet-rdf.princeton.edu/wn31/109432390-n,,,,,,,,,,,,,,,,,,,,,,,,
pv494,duomo,,,,http://wordnet-rdf.princeton.edu/wn31/duomo-n,1,http://wordnet-rdf.princeton.edu/wn31/102987658-n,0,http://wordnet-rdf.princeton.edu/wn31/103031762-n,,,,,,,,,,,,,,,,,,,,,,,,
pv495,duplex,,,,http://wordnet-rdf.princeton.edu/wn31/duplex-n,2,http://wordnet-rdf.princeton.edu/wn31/103261913-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv496,duplex house,,,,http://wordnet-rdf.princeton.edu/wn31/duplex+house-n,1,http://wordnet-rdf.princeton.edu/wn31/103261913-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv497,dust bowl,,,,http://wordnet-rdf.princeton.edu/wn31/dust+bowl-n,1,http://wordnet-rdf.princeton.edu/wn31/108595702-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv498,earth,,,,http://wordnet-rdf.princeton.edu/wn31/earth-n,7,http://wordnet-rdf.princeton.edu/wn31/109357302-n,20,http://wordnet-rdf.princeton.edu/wn31/100002684-n,,,,,,,,,,,,,,,,,,,,,,,,
pv499,earth-closet,,,,http://wordnet-rdf.princeton.edu/wn31/earth-closet-n,1,http://wordnet-rdf.princeton.edu/wn31/103865924-n,0,http://wordnet-rdf.princeton.edu/wn31/103864800-n,,,,,,,,,,,,,,,,,,,,,,,,
pv500,eastern hemisphere,,,,http://wordnet-rdf.princeton.edu/wn31/eastern+hemisphere-n,1,http://wordnet-rdf.princeton.edu/wn31/108579780-n,0,http://wordnet-rdf.princeton.edu/wn31/108600622-n,,,,,,,,,,,,,,,,,,,,,,,,
pv501,eatery,,,,http://wordnet-rdf.princeton.edu/wn31/eatery-n,1,http://wordnet-rdf.princeton.edu/wn31/104088393-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv502,eating house,,,,http://wordnet-rdf.princeton.edu/wn31/eating+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104088393-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv503,eating place,,,,http://wordnet-rdf.princeton.edu/wn31/eating+place-n,1,http://wordnet-rdf.princeton.edu/wn31/104088393-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv504,economic region,economic region,http://www.geonames.org/ontology#L.RGNE,http://www.geonames.org/ontology#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv505,edifice,,,,http://wordnet-rdf.princeton.edu/wn31/edifice-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,2,http://wordnet-rdf.princeton.edu/wn31/104348764-n,,,,,,,,,,,,,,,,,,,,,,,,
pv506,eitchen midden,,,,http://wordnet-rdf.princeton.edu/wn31/eitchen+midden-n,1,http://wordnet-rdf.princeton.edu/wn31/108578097-n,0,http://wordnet-rdf.princeton.edu/wn31/108577564-n,,,,,,,,,,,,,,,,,,,,,,,,
pv507,element,,,,http://wordnet-rdf.princeton.edu/wn31/element-n,7,http://wordnet-rdf.princeton.edu/wn31/108586108-n,1,http://wordnet-rdf.princeton.edu/wn31/108584764-n,,,,,,,,,,,,,,,,,,,,,,,,
pv508,elevation,,,,http://wordnet-rdf.princeton.edu/wn31/elevation-n,8,http://wordnet-rdf.princeton.edu/wn31/109389214-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv509,embassy,,,,http://wordnet-rdf.princeton.edu/wn31/embassy-n,2,http://wordnet-rdf.princeton.edu/wn31/103287206-n,1,http://wordnet-rdf.princeton.edu/wn31/103208490-n,,,,,,,,,,,,,,,,,,,,,,,,
pv510,embayment,,,,http://wordnet-rdf.princeton.edu/wn31/embayment-n,1,http://wordnet-rdf.princeton.edu/wn31/109238571-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
